,Z,N,E,S,W
9.8,4849.821935187724,4576.592014301573,4013.257628746778,5173.709681156203,5152.439349706923
9.816666666666666,4837.176070019608,4583.860898916205,4015.345594968407,5172.579763510853,5152.259047935367
9.833333333333334,4825.366797129126,4590.644185809196,4018.515582754342,5171.222458335155,5152.314289729412
9.85,4814.387262783136,4596.647904402073,4022.064693675105,5169.374786633774,5152.590149624664
9.866666666666667,4804.346622075571,4601.738477067299,4025.187885167802,5167.331124229021,5153.288487946785
9.883333333333333,4795.386612051332,4605.906466124314,4026.9618119045635,5165.191374110636,5154.257009292264
9.9,4787.212362201004,4609.198663303751,4026.928260837789,5162.901739449725,5155.2256657396265
9.916666666666666,4779.651370733721,4611.788603566867,4025.096224938438,5160.499649222741,5156.338743359686
9.933333333333334,4772.132496879984,4613.713504519085,4022.14896828985,5158.047223262564,5157.486851949484
9.95,4764.168253403263,4615.4702438783615,4019.1380883245442,5155.687118683134,5158.39006428325
9.966666666666667,4755.516548797534,4617.336825587815,4017.0785079329285,5153.165246112345,5158.875698389132
9.983333333333333,4745.675996677756,4619.777595140364,4016.917006166851,5150.473091023511,5158.915872174061
10.0,4734.965786127595,4622.937634599318,4018.8654063555023,5147.614790648265,5158.470381253131
10.016666666666666,4723.458454960665,4627.1116600363175,4022.4195070420124,5144.552726440901,5157.60031095151
10.033333333333333,4711.675719079884,4632.278832406788,4026.7645351346705,5141.119442760188,5156.82951088374
10.05,4700.025711687472,4638.663066027296,4030.762920194934,5137.288223367573,5156.666034514232
10.066666666666666,4688.867881130348,4645.53969513447,4033.5000547927752,5133.094576648739,5157.409050194702
10.083333333333334,4678.289145767586,4652.13326135288,4034.344036052973,5128.512851803512,5158.937206800863
10.1,4668.475637944703,4657.900090746032,4033.1062225115465,5123.574680243713,5161.205747717961
10.116666666666667,4659.056993776257,4662.435603386547,4030.3063818538485,5118.367812025126,5163.788287141354
10.133333333333333,4649.979971593846,4665.07996301091,4027.015649797596,5113.0411121346715,5165.797364796527
10.15,4640.8698888833,4665.632116646217,4024.5719723692905,5107.575717961191,5166.808185614339
10.166666666666666,4631.647081880261,4664.425716125943,4024.340951505929,5102.024685514403,5166.727196770376
10.183333333333334,4622.0784112688125,4661.915907914966,4027.340301002359,5096.580831441521,5165.234710540511
10.2,4612.30576332021,4658.875744547714,4034.067631717199,5091.273061679344,5162.603680423685
10.216666666666667,4602.33798309262,4655.463525919885,4043.889343672287,5086.117549799932,5159.824619792775
10.233333333333333,4592.240873224855,4652.6600104437175,4055.7730800479167,5081.231890970743,5157.205203915377
10.25,4582.155477730324,4650.8086546441455,4068.1070446226845,5076.647751520068,5155.2729511884945
10.266666666666666,4572.313022454957,4649.922531529016,4079.7698842831505,5072.318705697651,5154.816250343771
10.283333333333333,4562.69027668839,4649.95571169815,4088.636586269588,5068.4319618509035,5155.597144782834
10.3,4553.464780568749,4650.775925251043,4093.468195151882,5064.950390390927,5157.119389471648
10.316666666666666,4544.730556888473,4651.6303881167605,4093.540986958179,5061.845751457246,5159.463071977699
10.333333333333334,4536.465777274802,4651.692887897295,4089.1834172660856,5059.277545678074,5161.829613690594
10.35,4528.572787415888,4650.843957270007,4080.764003163638,5057.005883498865,5163.752104140104
10.366666666666667,4520.805182563921,4648.870144528464,4068.643041522758,5055.108634983423,5165.166204735949
10.383333333333333,4512.78444373077,4645.474010138448,4053.7076558073977,5053.310773062363,5165.583748718394
10.4,4504.520184252871,4640.936015942774,4037.343892714877,5051.816324252863,5165.00889342236
10.416666666666666,4495.625739265069,4636.058987778564,4020.8495943318553,5050.451419715278,5163.684276478536
10.433333333333334,4486.537807415182,4631.048565347301,4005.4198015492148,5049.175791574583,5161.4086843933865
10.45,4477.27982874736,4625.920349244261,3992.0003644734347,5048.108371674197,5158.626304287242
10.466666666666667,4468.409415505828,4620.914387442825,3981.597593710496,5047.220619293269,5155.506202815341
10.483333333333333,4460.3108040296,4616.022559831564,3974.8472443658607,5046.575503621872,5152.353444240198
10.5,4453.377447535718,4610.957600361715,3971.859885517843,5046.188667664036,5149.952673010903
10.516666666666666,4447.614117115445,4605.307123032439,3972.5425105698096,5045.883788261703,5148.37802337308
10.533333333333333,4443.102469419254,4599.124840537816,3976.4221545116175,5045.67557337384,5147.928522842424
10.55,4439.035098195247,4592.361315317243,3982.8393339121076,5045.164739913206,5148.523882867735
10.566666666666666,4435.282108052272,4584.82483615342,3991.149365682917,5044.618119033243,5149.320978218477
10.583333333333334,4430.892965586387,4577.013052829037,4000.7399310655665,5043.906129122538,5149.916147601498
10.6,4425.581740672029,4569.05156506229,4010.7859953121033,5043.055502563432,5149.453485898685
10.616666666666667,4419.047223356937,4560.945253993558,4020.9343256376515,5041.864156708097,5147.189727974663
10.633333333333333,4411.003120729513,4553.308837863723,4031.038393171975,5040.270098742852,5143.175198770682
10.65,4401.969356745181,4545.957502615707,4041.0921966250144,5038.3399195410975,5137.502501850171
10.666666666666666,4392.004845110659,4539.026271920908,4051.342177357002,5035.946570481841,5130.820524826334
10.683333333333334,4381.6508543093005,4532.158205725044,4061.995914452073,5033.4380230394,5124.036628939511
10.7,4371.3589078328,4525.119343157771,4073.484892071429,5030.807115761017,5117.527734599226
10.716666666666667,4360.968498850635,4517.695816503994,4085.68036375361,5028.3319212042,5112.2784451577645
10.733333333333333,4350.990930669092,4509.480068015565,4098.434293907089,5025.967057912758,5108.810524089968
10.75,4341.23551107445,4500.78255364815,4111.604674535529,5023.911816457522,5107.361805422622
10.766666666666666,4331.659957428195,4491.788216811143,4124.49664503752,5022.014967768994,5108.088733199369
10.783333333333333,4322.590610198841,4482.957066880889,4136.57240646701,5020.342973092517,5110.069258987772
10.8,4313.949486208859,4474.566183625774,4147.43978440422,5018.540904331577,5112.5840450415035
10.816666666666666,4306.21218053241,4467.262965865613,4157.266986447661,5016.709843419548,5114.7105779846015
10.833333333333334,4299.949629422663,4461.107935247648,4166.382473298504,5014.699450626114,5115.1934415033475
10.85,4295.003459162722,4455.973964642578,4175.497025603706,5012.509725039631,5113.585543740776
10.866666666666667,4291.363056951019,4451.617015902601,4185.491050946328,5010.080569349457,5109.189095920266
10.883333333333333,4289.02493033857,4447.133991517437,4197.161296610619,5007.493397123261,5102.672134072105
10.9,4287.116661218802,4441.828343164836,4211.105121676178,5004.67036501314,5094.2023006654335
10.916666666666666,4285.45726427857,4434.801653642075,4227.572679705207,5001.74421274622,5084.720510686153
10.933333333333334,4283.342750763321,4425.514264828127,4246.377049503079,4998.4984421598865,5075.254531904929
10.95,4280.330823244757,4413.920602900799,4267.156516448381,4995.045454139627,5066.0966627766875
10.966666666666667,4276.295762025212,4400.024742211927,4289.604696515842,4991.066636135622,5057.670887200586
10.983333333333333,4271.047418618517,4384.536122635327,4313.227678347655,4986.98968305888,5049.3981631183215
11.0,4264.907086472474,4368.130966131929,4337.950992068081,4982.230947640972,5041.119865450195
11.016666666666666,4258.404876928077,4351.689495006854,4363.92339234339,4977.205773740824,5032.063004008194
11.033333333333333,4251.335251223531,4335.691951712088,4391.28845282287,4971.948383808418,5021.895142394718
11.05,4244.832477868903,4320.726190414357,4419.905563037442,4966.5594691117785,5010.604600755622
11.066666666666666,4238.2769114799585,4306.785179692886,4449.333191404879,4960.721394848571,4998.328544097708
11.083333333333334,4232.157721729541,4293.61588358343,4479.076953161142,4954.745690264639,4985.692489456346
11.1,4226.479696187884,4281.072995893206,4507.9949430934175,4948.596905624601,4973.493969689116
11.116666666666667,4221.291711636456,4268.660530764355,4535.189144040882,4942.45598177683,4962.2967725266135
11.133333333333333,4216.834397939953,4255.883580092485,4559.935185325487,4936.160626930172,4952.603620376403
11.15,4212.9394209426455,4242.491328933308,4581.872693187356,4929.967809803054,4944.248398275386
11.166666666666666,4209.964350187359,4228.294857054507,4601.390015807198,4923.694236538315,4937.125326679562
11.183333333333334,4208.030772417414,4213.372115979184,4619.121720061876,4917.437866256502,4930.633343699346
11.2,4207.0399977768875,4197.939745791519,4636.09098785053,4911.30194591622,4924.472697270497
11.216666666666667,4206.762524232142,4182.172670631872,4653.499932835265,4905.373153171227,4918.223242738303
11.233333333333333,4206.895430825503,4166.474017100627,4671.917282453814,4899.29311916677,4911.644985472224
11.25,4206.999073986653,4151.029413872784,4691.802881780494,4893.527914771317,4904.923007146776
11.266666666666666,4206.506505588316,4135.909625643912,4713.152056010289,4887.834561263439,4898.076619782776
11.283333333333333,4204.712107375587,4121.284535201335,4735.632465667829,4882.164973357421,4891.558365752504
11.3,4201.210172096361,4107.148851310667,4758.944818480016,4876.634107516765,4885.409992724938
11.316666666666666,4195.255751418962,4093.582849739693,4782.70143067501,4871.274265073786,4879.901536194143
11.333333333333334,4186.596973197208,4080.575436111203,4806.743674825534,4865.735231954827,4874.550253892329
11.35,4175.663925697177,4068.1563542248714,4831.039768275292,4860.452529552703,4869.025728611046
11.366666666666667,4162.913349651653,4056.375698808741,4855.77814209361,4855.158649897957,4862.633955060166
11.383333333333333,4149.1011244341,4045.2715696900113,4880.633251872446,4850.10963396805,4854.765992181187
11.4,4135.035404724367,4034.871023403453,4905.572829513208,4845.06725056783,4845.031190322797
11.416666666666666,4122.049558200812,4025.1971780513854,4930.4191888610285,4840.358820102544,4833.413319357123
11.433333333333334,4110.547414371784,4016.1950632826815,4954.051281106888,4835.528948163785,4820.383238486566
11.45,4100.786385201476,4007.7321445293383,4976.0346907187895,4830.832819134027,4806.69401072713
11.466666666666667,4093.3379104872038,3999.67666736368,4995.550372747031,4826.132834574619,4793.196907666838
11.483333333333333,4087.8602861110194,3991.8638157187124,5012.43968315442,4821.270857785162,4780.69251295862
11.5,4084.1459347509735,3984.104831348826,5026.542020030375,4816.3903106961,4769.549107306805
11.516666666666666,4082.102608772823,3976.3614291746326,5038.4295385946225,4811.37124095817,4759.889674698388
11.533333333333333,4081.8617544596495,3968.4217702882024,5049.016441217813,4806.174018186258,4751.446536536132
11.55,4083.7490426800837,3960.197371127159,5058.003126231055,4801.088164974498,4743.795136106717
11.566666666666666,4087.889029709109,3951.659567618037,5065.522726117425,4795.786657686058,4736.270363218891
11.583333333333334,4094.534389653841,3942.688447969549,5070.853898004863,4790.57983196548,4728.375658006871
11.6,4103.62882000225,3933.1235915646453,5073.548476726648,4785.471686284416,4719.700082148648
11.616666666666667,4114.549916061304,3922.9495196633497,5072.682826871765,4780.1816545416195,4710.082020896787
11.633333333333333,4126.416965560233,3912.3050226719147,5067.656118822338,4774.8679168548815,4699.547859903582
11.65,4137.981959868405,3901.1142491720834,5058.659912917969,4769.3653826452,4688.543339730422
11.666666666666666,4148.143808997584,3889.676033524187,5046.448472343221,4763.6820075804835,4677.578009657139
11.683333333333334,4155.971964625896,3878.095985774734,5032.013546951569,4757.931107358114,4666.994979836154
11.7,4160.78710523392,3866.714838559582,5016.7967179691,4751.644571522394,4657.176032049603
11.716666666666667,4162.451241785745,3855.6555309305095,5001.173331468815,4745.310151971645,4648.176502139876
11.733333333333333,4161.660605683702,3845.0298183839086,4985.909248468658,4738.467335732348,4640.207366060329
11.75,4159.005354066686,3834.8242309168095,4971.12486780866,4731.301909123279,4632.88071826616
11.766666666666666,4155.230815966298,3825.1857559903838,4956.574101844816,4723.844284055722,4626.143973775272
11.783333333333333,4151.169253766277,3816.223135342075,4941.584478843129,4716.380238553865,4619.776603068702
11.8,4147.181147377242,3807.749347228154,4925.442687310351,4708.560829398367,4613.7815837349735
11.816666666666666,4143.434816230094,3799.8044973459155,4907.345879288724,4700.784644648935,4608.055059823998
11.833333333333334,4139.907840086984,3792.438181126839,4886.3585923161145,4692.665317270439,4602.486327774807
11.85,4136.400791611239,3785.5616601226484,4862.175360902264,4684.627707627833,4596.567147186746
11.866666666666667,4132.867910972873,3779.3518418732733,4834.2226460063,4676.440866904259,4590.011628099249
11.883333333333333,4129.308530982352,3773.778290900634,4802.167064600202,4668.379332905995,4582.213810507365
11.9,4125.949838164894,3768.8158908807295,4765.943567188194,4660.197498231053,4573.162081899435
11.916666666666666,4123.223137743913,3764.3574826259537,4726.035294624247,4652.1228393393185,4562.498220506154
11.933333333333334,4121.529906888689,3760.2689472309225,4683.067217233199,4644.449447086538,4550.6577177149775
11.95,4121.380624965273,3756.347311678032,4638.185399339607,4637.310659640865,4537.7753094768605
11.966666666666667,4122.958174677886,3752.2941303530183,4592.498980804612,4630.723048164199,4524.286929018591
11.983333333333333,4126.310062717734,3747.8619606623324,4547.1501042637765,4624.355045669791,4510.359431008024
12.0,4131.332003296689,3742.932012497493,4503.0458967968825,4618.479063813571,4496.503153745617
12.016666666666666,4137.504255072783,3737.6512169394173,4461.013196157997,4612.551207790751,4482.950039330749
12.033333333333333,4144.273576688331,3732.231589134593,4421.542767579639,4606.893289508816,4470.276180232801
12.05,4151.098850258653,3726.98190961456,4384.944617888938,4600.813648766164,4458.643201753659
12.066666666666666,4157.652488549813,3722.2669119756515,4351.411316133264,4594.651282020701,4448.4320090785595
12.083333333333334,4163.677519192707,3718.540106399221,4320.871894313111,4588.036126941273,4439.491229330446
12.1,4168.991821751283,3715.972762970335,4293.365736091951,4581.151456165228,4431.733103389181
12.116666666666667,4173.778860072984,3714.6107321222335,4268.581406196345,4574.151179820293,4424.77673038943
12.133333333333333,4178.256763213451,3714.266476269311,4246.442641079677,4567.0472593200975,4417.813750422815
12.15,4182.610239361283,3714.440960384668,4226.4314683392695,4559.748499296422,4410.3466642243775
12.166666666666666,4186.867885630575,3714.7277933268974,4208.262229081156,4552.603755349502,4401.717718943698
12.183333333333334,4191.176854916853,3714.693492420381,4191.490227910377,4545.32926945368,4391.93342482257
12.2,4195.5145821679935,3713.6723778462206,4175.552425488672,4538.3529018911995,4381.092655593671
12.216666666666667,4199.66459606049,3711.376576147544,4160.366967272736,4531.282704269498,4369.601554085458
12.233333333333333,4203.49379769749,3707.909729947166,4145.390211758218,4524.17784680797,4358.0766435125515
12.25,4207.006358735449,3703.5138505250457,4130.958858702236,4517.090046497207,4346.856569060456
12.266666666666666,4210.176258790357,3698.6878732263954,4117.094888413107,4510.049424537738,4336.638040811126
12.283333333333333,4213.233054090728,3693.912892182128,4104.004979381813,4502.884519582502,4327.242879098939
12.3,4216.526568021636,3689.7972065090935,4092.090480199209,4495.753227027965,4318.815365177052
12.316666666666666,4220.45243410692,3686.7251254515463,4081.12154557601,4488.689931639002,4311.107488328086
12.333333333333334,4225.272873202568,3684.862915907316,4071.0586976905615,4481.937166691606,4304.057350015159
12.35,4231.182624227051,3684.1570698075802,4061.171129596065,4475.3664467024655,4297.779670105441
12.366666666666667,4238.330074062246,3684.3742869222374,4051.055005002852,4469.012404971636,4292.173222778038
12.383333333333333,4246.75451714572,3685.0338446725723,4040.275785850543,4462.819721155393,4287.494693114436
12.4,4256.488868915138,3685.7353400376646,4028.564877993984,4457.0392284105055,4283.731642873024
12.416666666666666,4267.594716561449,3686.029461847665,4015.989453232762,4451.282143748534,4281.041514722654
12.433333333333334,4280.18320696428,3685.7932733181983,4002.68084366224,4445.649723694241,4279.508858820449
12.45,4294.506285877445,3684.9824689266234,3989.213871475794,4440.0885667967095,4279.068072847392
12.466666666666667,4310.924173932961,3683.702878093671,3975.9725825115747,4434.707838618524,4279.669037184843
12.483333333333333,4329.631080188873,3682.1285983867933,3963.4628187113262,4429.584073037572,4280.880588186958
12.5,4350.5787626408055,3680.425321455607,3951.734384412197,4424.663765188894,4281.968339667848
12.516666666666666,4373.817019997153,3678.624500326375,3940.83536062026,4419.93910559768,4282.460360611914
12.533333333333333,4399.021205494105,3676.677722650651,3930.66027175271,4415.5429085886435,4281.839618900325
12.55,4425.49606111497,3674.6183561059593,3920.8405479791472,4411.258474835895,4279.546580535266
12.566666666666666,4452.680987646941,3672.326500134013,3911.136738338888,4407.094593962579,4275.659388940023
12.583333333333334,4479.778741017683,3669.48567860864,3901.1983990744016,4403.128104269321,4269.936799781985
12.6,4506.119273290426,3666.0200566747994,3890.722034510756,4399.099205728688,4262.503643701781
12.616666666666667,4531.421109139478,3661.730622523153,3879.4827282030406,4395.113577700708,4253.573871800178
12.633333333333333,4555.338658946404,3656.602667711288,3867.1607554590605,4391.125925834659,4243.256648346693
12.65,4577.665590379763,3650.460033375212,3853.8495068607713,4386.961565867641,4231.657131160097
12.666666666666666,4598.653170032938,3643.4650998615393,3840.001961700606,4382.96525994465,4219.172846299883
12.683333333333334,4618.101559394161,3635.4903094806823,3826.3990948785954,4378.852868855776,4206.012106000536
12.7,4636.1897090654775,3626.941167374743,3813.939013544959,4374.755194159668,4192.613159951008
12.716666666666667,4653.185769001428,3617.8944832081456,3803.611983006921,4370.828039354407,4179.278142700377
12.733333333333333,4669.221262014415,3608.6107969414898,3795.991190636472,4367.039881538109,4166.56063859307
12.75,4684.719236326143,3599.5557015057852,3791.344310155315,4363.513488436123,4154.374613077849
12.766666666666666,4700.552589055579,3591.02987887656,3789.5414833597256,4360.3187420811455,4143.151019965084
12.783333333333333,4717.399082912676,3583.5043693720163,3789.793588832449,4357.486950377712,4132.84753408559
12.8,4735.739387943393,3576.990924734448,3790.893270129904,4354.829985031175,4123.33253858344
12.816666666666666,4756.485310065685,3571.9309684981563,3791.6147522246265,4352.40859279108,4114.680112344645
12.833333333333334,4779.787206089459,3568.437698270372,3791.0908023358543,4350.127827507116,4106.793875639951
12.85,4806.033753291606,3566.513841281309,3789.076448345449,4347.883588017335,4099.643127689961
12.866666666666667,4835.131582434925,3566.1303333881733,3785.7244370109725,4345.971764530061,4093.345951905608
12.883333333333333,4866.675090596498,3567.219357421192,3781.340134024715,4343.704953582324,4088.1111980299333
12.9,4900.657553975941,3569.45774369035,3776.48127259756,4341.63546773788,4083.8294345579793
12.916666666666666,4936.568728303975,3572.771784554324,3771.718369077355,4339.574758494737,4080.599592142036
12.933333333333334,4974.065091833517,3576.8736280718954,3767.6865155850323,4337.58992554226,4078.269753787622
12.95,5012.652047398857,3581.5217870420597,3764.7670581684083,4335.820786570752,4076.247202639863
12.966666666666667,5051.38658219653,3586.4988962064435,3763.0207040568985,4334.100428306152,4074.112227557897
12.983333333333333,5089.354972019942,3591.5981732214027,3762.544709143478,4332.722822716483,4071.342392861639
13.0,5125.435678607295,3596.4703698890316,3763.3505359065643,4331.312952613297,4067.565199559253
13.016666666666666,5158.949493659131,3601.077417318569,3765.7319151975134,4330.233447318481,4062.544956339036
13.033333333333333,5189.103651658425,3605.0130040762024,3770.0176526684513,4329.215363166436,4056.292918491657
13.049999999999999,5216.20138472785,3608.181220984723,3776.1919799556877,4328.158034017384,4048.9825897832297
13.066666666666666,5240.775568880194,3610.5016425281165,3784.218819740478,4327.019801598282,4041.061290383745
13.083333333333334,5263.519407898646,3612.2139719820398,3793.691549712026,4326.064007698496,4032.8574715304485
13.1,5285.7537608148095,3613.3591580717075,3804.1442259061637,4325.05739890811,4024.9188083684658
13.116666666666667,5308.333019055702,3614.2926552773915,3814.846928174163,4324.117711383654,4017.616566817231
13.133333333333333,5331.994160589301,3615.3738443196394,3825.3710291903467,4322.980572253163,4011.4169576126255
13.15,5356.1674009555045,3617.056310683313,3835.302483255133,4322.060139718404,4006.530651054397
13.166666666666666,5380.780649547764,3619.4399965039047,3844.174236154688,4320.856742010342,4002.903895405065
13.183333333333334,5405.334379840966,3622.7949513390495,3851.869576530248,4319.511386112644,4000.175861714819
13.2,5428.967677577369,3626.890378186948,3858.2386658416267,4318.061733490305,3997.8791153928264
13.216666666666667,5452.443552714573,3631.587990763493,3863.825427375144,4316.320898281961,3995.897886632285
13.233333333333333,5476.33442691123,3636.480296290934,3868.7756887339233,4314.596489980613,3994.064178499039
13.25,5501.810818688402,3641.10326524681,3872.753519044919,4312.331397680263,3992.2700108617264
13.266666666666666,5530.214635406346,3645.089946898133,3875.4714170463667,4310.189909704069,3990.5959525161993
13.283333333333333,5562.362139084117,3648.299009235853,3876.9598079199623,4307.756772634778,3989.113647548997
13.299999999999999,5598.506695522045,3650.5744552620276,3877.67839127433,4305.29774805546,3987.8036330302316
13.316666666666666,5637.922803554748,3652.132642090284,3878.1546589322907,4302.813414429218,3986.8564166218366
13.333333333333334,5679.263828377874,3653.183447247247,3879.2372929264952,4300.341849594697,3986.4728623427454
13.35,5719.896502918398,3654.297218899184,3881.6949204327193,4298.031551053559,3987.1251836080833
13.366666666666667,5757.320696189818,3655.5948564348046,3886.3629122929715,4295.6452692109415,3989.208652955269
13.383333333333333,5789.7867407764115,3657.428327566063,3894.052009562392,4293.506501942639,3993.8100227794976
13.4,5816.511995704621,3660.0285864898237,3904.9100195030715,4291.141637774785,4001.601249778737
13.416666666666666,5837.714151084854,3663.191766503733,3918.147625141938,4288.752347920613,4012.959339630907
13.433333333333334,5855.500995889726,3666.683255075862,3932.4540060380086,4286.072440498352,4027.664472017441
13.45,5869.809960837178,3670.296774069707,3945.9293446298125,4283.243520285675,4045.046546169355
13.466666666666667,5882.398386677465,3673.742053734513,3957.3627444187177,4280.067067678167,4063.8623687062777
13.483333333333333,5892.264964050959,3676.844153649305,3966.117772755308,4276.671886743156,4082.338277447399
13.5,5895.982811534007,3679.419834153258,3972.536189321398,4273.224308782438,4098.418276848342
13.516666666666666,5894.412757258437,3681.70500005188,3977.3952652448515,4269.83750234367,4110.478493078556
13.533333333333333,5878.182858969637,3683.722144119153,3981.7324156291106,4266.683302966192,4117.37333135356
13.549999999999999,5850.467726902532,3685.8203250696088,3986.8304929063397,4263.707481596069,4118.6499382920865
13.566666666666666,5805.856791100444,3687.966880229541,3993.6248241172707,4260.953624779841,4114.509839167885
13.583333333333334,5746.553156096894,3690.4792496589525,4002.388573949741,4258.534084797065,4105.91357139529
13.6,5676.1421488151855,3693.359358961677,4012.451394728112,4256.273556238861,4094.7189875707954
13.616666666666667,5596.975687025162,3696.794522260758,4022.6331165771094,4254.050596758046,4082.9066007384426
13.633333333333333,5516.212879654034,3700.487354413102,4031.4274981080857,4252.247934844927,4072.152933038704
13.65,5433.767707270472,3704.4020555649695,4037.723968531083,4250.1458251666745,4063.4725001908946
13.666666666666666,5355.774619273191,3708.1286606546673,4041.99738122747,4248.341842722918,4057.7760114619505
13.683333333333334,5281.880234471618,3711.6552310376774,4045.0357244090633,4246.411799764334,4055.2518622504876
13.7,5213.502078535884,3714.62936723461,4047.9536785035425,4244.30404038207,4055.822683106882
13.716666666666667,5149.533635927698,3716.7374957876496,4052.41411591488,4242.224630311787,4058.996248032806
13.733333333333333,5089.0559994667665,3718.088107830282,4059.9190487244437,4239.659967335972,4063.856064463251
13.75,5031.365850091588,3718.751762891814,4070.7605142336242,4237.223242167458,4070.0576229729763
13.766666666666666,4976.343953177153,3718.978670093808,4084.9847114376753,4234.405768279617,4076.941616826304
13.783333333333333,4924.070547433517,3718.8711386448967,4101.409620806649,4231.686910540814,4084.1074954126916
13.799999999999999,4875.0912453094425,3718.7249804637877,4118.086366253002,4229.25937567391,4091.53245527425
13.816666666666666,4828.966811264413,3718.569304121388,4133.356291646135,4226.677880698499,4099.188660594812
13.833333333333334,4785.713779482623,3718.432366507747,4145.204678218955,4224.36185157994,4106.994801497514
13.85,4744.0937208054675,3718.3070782982436,4153.244047647133,4221.948476964804,4114.329321849344
13.866666666666667,4703.816771185537,3718.2256543304434,4157.4484970768,4219.641157004981,4120.241897341218
13.883333333333333,4663.63658986684,3718.2297511039746,4157.894329668085,4217.417971029103,4123.881776576192
13.9,4623.303699698283,3718.447840200736,4155.72418287951,4214.893063530992,4124.401138845154
13.916666666666666,4582.511347758781,3719.037492691244,4151.600218245638,4212.133085792626,4121.762040033274
13.933333333333334,4541.75080110524,3720.183762869712,4146.306766155392,4209.274377373555,4116.022064791045
13.95,4501.853338505803,3722.5236030859137,4140.684182644895,4206.235534051174,4108.100413179048
13.966666666666667,4463.637486977784,3726.1617133099007,4135.048114846754,4202.986103466837,4098.939629874271
13.983333333333333,4428.1012714004355,3731.5125688423386,4129.37399953935,4199.889825054675,4089.754700037872
14.0,4395.684301747513,3738.372087877804,4123.733141182928,4196.602440154823,4081.8156809858515
14.016666666666666,4366.848832607977,3746.819533351883,4117.818476276015,4193.640169909242,4076.1651497901753
14.033333333333333,4341.443821059122,3756.3766312141397,4112.34064683199,4191.17955066217,4073.0420164817033
14.049999999999999,4319.102921669001,3766.523400467612,4107.430882145714,4188.501928537921,4072.6044681353505
14.066666666666666,4299.083873800819,3776.986414457037,4103.6772743242645,4186.0668609356935,4074.7454412976526
14.083333333333334,4280.433311515452,3787.148670730309,4101.101325795003,4183.623095137895,4079.099024511231
14.1,4262.2241003007375,3796.717959488994,4100.187158662987,4181.1687246650135,4085.755506200283
14.116666666666667,4243.6215608205575,3805.178114785205,4101.192542539213,4178.587682041044,4094.5946596361523
14.133333333333333,4224.153406385205,3812.4266122555537,4104.424373234645,4176.298725810118,4105.325214047947
14.15,4203.8441297892805,3817.9723719787116,4109.549007861179,4174.235044041438,4117.97709255223
14.166666666666666,4182.873824883569,3821.901245502038,4116.805081593959,4171.9989148251825,4132.049297162428
14.183333333333334,4161.637497093549,3824.116761255726,4125.884124929167,4170.184016376541,4147.036029298987
14.2,4140.536236518854,3824.8358756251587,4136.497812300327,4168.629547209425,4162.698634856819
14.216666666666667,4120.282314827605,3824.202133023077,4148.375710935234,4167.35553953758,4178.507796112656
14.233333333333333,4101.380130056429,3822.434615071939,4160.976178842933,4165.901695604392,4194.206325786252
14.25,4084.5594598230286,3819.845972418756,4173.308583517501,4164.763342036263,4209.74819519728
14.266666666666666,4070.147594106415,3816.695651382773,4184.840769303277,4164.089704283483,4224.887545069279
14.283333333333333,4058.43705213767,3813.307787467675,4194.92758264873,4162.891189164156,4239.359682380959
14.299999999999999,4049.498214813384,3809.78321526042,4203.200865882956,4162.1926717263,4253.131801979673
14.316666666666666,4043.250777285826,3806.4312704284025,4210.009293547503,4161.450591031859,4266.232135221202
14.333333333333334,4039.4818872555848,3803.2903183705366,4215.912619093772,4160.832405477092,4278.857198973138
14.35,4037.9134771440417,3800.396839038805,4221.937854651337,4160.129168883436,4291.540630421003
14.366666666666667,4038.1048255580754,3797.9392480702613,4229.223889493084,4159.3755005010025,4304.769135628782
14.383333333333333,4039.6031042466857,3795.715458015095,4238.539973445131,4158.926792479923,4319.1130019373595
14.4,4041.9663252721366,3793.76196932069,4250.210463294245,4157.970353217103,4335.126153188084
14.416666666666666,4044.9749571187513,3791.909516521726,4264.2915087023075,4157.215924211357,4353.088672442385
14.433333333333334,4048.086229280993,3790.3391600162327,4279.87150047752,4156.0937360437865,4373.25633108246
14.45,4051.099804338949,3788.99756752618,4296.040350604037,4154.7605859854375,4395.232358704915
14.466666666666667,4053.1970729183554,3787.9692930181686,4311.434750449985,4153.201958874771,4418.121019583702
14.483333333333333,4054.061343840377,3787.1968364356912,4325.435747892351,4151.100266244687,4441.499791574117
14.5,4053.162799685686,3786.7864167672187,4337.815894139135,4148.936981385827,4464.874592086126
14.516666666666666,4050.3678387736236,3786.5187141710576,4349.030228435934,4146.1399256375635,4487.855401500881
14.533333333333333,4045.693568554749,3786.5954197876176,4359.917205986138,4143.104303877334,4510.687456017137
14.549999999999999,4039.193109136641,3786.717792252642,4371.437169989128,4140.044387134148,4533.017739091242
14.566666666666666,4031.3650293910323,3787.1583128408374,4384.133206396777,4136.825879041822,4554.050263116652
14.583333333333334,4022.605084355306,3787.8286943007593,4398.15624499045,4133.574810666163,4573.775607824429
14.6,4013.560923346303,3788.8784659208745,4413.008917813196,4130.6475980071455,4591.724950484492
14.616666666666667,4004.7255680752646,3790.16216780948,4427.86237371408,4127.836408865853,4607.520636403769
14.633333333333333,3996.298857123397,3791.685047635936,4441.716486611732,4125.061958607452,4621.969239251671
14.65,3988.2933678715303,3793.5251137825426,4453.830576702654,4122.249548168126,4635.379463412479
